name	HB1	HB3	HB4	GBM3	GBM5	GBM4	GBM7	GBM6	GBM9	GBM8	GBM63	GBM62	GBM61	GBM60	GBM26	GBM25	GBM69	GBM24	GBM67	GBM22	GBM66	GBM21	GBM65	GBM20	GBM64	GBM29	GBM30	GBM74	GBM73	GBM72	GBM71	GBM70	GBM38	GBM37	GBM36	GBM35	GBM34	GBM33	GBM77	GBM32	GBM76	GBM31	GBM75	GBM1	GBM39	GBM41	GBM40	GBM82	GBM81	GBM80	GBM49	GBM47	GBM46	GBM45	GBM44	GBM43	GBM42	GBM51	GBM50	GBM16	GBM59	GBM14	GBM13	GBM57	GBM12	GBM56	GBM11	GBM55	GBM10	GBM54	GBM53	GBM19	GBM18	GBM17
chr1.trna47-AsnGTT	119.5955455	136.2841737	107.3364838	1.610304072	0.553999126	1.201296872	2.539175481	3.390756472	3.039777344	0.843370852	4.916451664	13.60236693	3.843790711	0.985089544	0.535221595	5.317085866	0.313812422	1.397380889	0.311904263	30.34154435	6.486467438	32.42316743	2.822971902	0.545515742	3.377374294	10.88431184	2.127950322	0	0	2.011220195	3.44901857	0.778325536	13.15122805	12.43221679	2.17543382	6.496887527	14.30843103	20.20482685	1.639081203	0.771501527	1.534894287	1.029958046	0	2.526154208	8.213414372	13.38490223	5.978983872	3.728602483	22.24288147	1.193112559	0.187121442	0.292872808	0.483724914	1.049963566	6.602733582	2.549127607	4.362473817	0.697359115	0.638571154	0.489473944	0.917679862	1.796448742	4.905805108	0	0.117172757	4.143974092	0.696018752	0.619704048	8.724180321	0.84420753	1.218724483	0.144747232	3.493150579	0.671656086
chr1.trna113-AsnGTT	0.521302777	0.577159752	0.70338456	0	0	0	0	0	0	0	0	0.144706031	0	0	0	0	0	0	0	0.177956272	0	0	0.156831772	0	0	0	0	0	0	0.134081346	0	0	0	0	0.15538813	0	0	0	0	0	0	0	0	0	0	0.284785154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083425442	0	0	0	0	0.147999075	0	0	0	0	0.101560374	0	0	0
chr6.trna18-AlaAGC	0.260651389	0.05585417	0.281353824	0.292782559	0	0	0	0	0.900674769	0	0	0	0	0.281454155	0	0	0	0	0	0.177956272	0.193625894	0.53371469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50094612	0	0	0	0	0	0.219665583	0	0	0	0	1.295701833	0	0.374242883	0	0	0	0.507902583	0.54624163	0	0	0	0	0	0	0	0	0.117172757	0.591996299	0.348009376	0	0.267066745	0	0	0.289494463	0	0
chr11.trna12-ProTGG	5944.719663	4482.204014	3264.337404	93.54402747	40.25726981	1702.958446	1734.633028	146.3450493	139.2668361	99.93944597	1206.865972	1260.968355	3043.099538	1435.697647	676.2524854	2139.305329	1061.941237	493.8344062	364.4601311	2773.537475	635.0929312	3604.442161	725.1901154	96.19260924	915.099565	1406.996409	2394.221671	446.2081039	301.8382657	579.7677416	828.5969785	253.2152412	2893.96234	829.9195387	824.644806	1839.812476	1549.613839	3248.969554	713.3281396	2479.054836	484.1312396	743.7441493	240.7497329	101.9248307	1971.343895	3923.485064	742.4403223	2406.546574	393.2455063	559.9674943	246.6260601	187.292161	514.038342	323.5987711	1406.128302	449.738942	1123.222206	989.1341687	399.2346852	114.373745	704.6947083	1407.375765	130.3962998	196.9445876	117.4656892	1067.517326	328.7296565	813.826341	128.4591041	929.593092	195.6052795	115.2187963	202.4733576	234.2736429
chr18.trna4-LysCTT	0	0.037236113	0.140676912	0	0	0	0.188087073	0	0.112584346	0	0	0	0	0	0	0.386697154	0	0	0	0	0	0	0	0	0	0	0.462597896	0	0	0	0	0	0.197762828	0	0	0	0.645493129	0.50094612	0	0.220429008	0	0	0	0	0	0.284785154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8.trna5-TyrGTA	3862.419161	2692.897076	3232.755437	1.463912793	0	236.8957432	359.7165264	6.510252427	0.619213903	0.105421357	194.9373085	795.5937592	1186.450066	1429.224201	288.7520506	116.975889	268.3096211	288.1399393	235.4877185	194.2392707	231.8670077	190.4027158	567.4173524	0.818273614	662.6408365	93.44579925	75.03337875	265.2883552	214.9407792	398.4897613	1745.203396	217.4987471	313.0585564	34.11952831	401.6783161	837.9659014	114.7901948	339.6414695	656.9437462	171.714197	576.6086204	314.7094031	60.50588525	1.098327917	138.1346963	1371.525301	202.3886041	521.8711832	992.5076042	849.8938461	332.5148018	39.68426554	660.2845076	72.65747879	668.6537509	1183.341451	699.6030378	70.9911579	52.74597729	0	353.9741503	1163.058736	1.471741532	307.797661	0.644450165	930.7661808	0.417611251	99.92727773	1.246311474	302.1056948	282.8456404	1.157977852	1.681887316	0.268662435
chrX_random.trna4-IleGAT	0.999163657	0.707486147	0.773723016	0	0	0	0	0.135630259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133428673	0	0	0	0	0.092519579	0	0	0	0	0	0.098881414	0	0	0	0	0	0	0.110214504	0.127907857	0	0	0.109832792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098116102	0	0.058586379	0	0.069601875	0	0.089022248	0	0	0.144747232	0	0
chr17.trna9-IleAAT	64.380893	58.10695437	98.89586912	32.498864	21.97529866	142.3536793	18.62062019	37.16269094	54.43453133	13.38851228	12.16821787	5.209417121	30.84888442	5.488356031	4.816994356	34.70606956	3.451936646	9.641928134	0.311904263	132.22151	7.067345119	130.3598131	2.509308358	23.18441905	3.377374294	35.04217472	46.35230919	4.182064543	0.460587384	1.47489481	1.308248423	0.864806152	27.09350741	16.16188183	16.16036552	6.496887527	18.93446513	34.06433618	4.589427369	50.58845728	7.162840005	6.294188061	2.802377843	21.63705996	32.85365749	16.6599315	12.55586613	9.321506206	4.750906721	1.060544497	1.12272865	2.342982467	0.967449828	6.509774111	40.88615795	1.274563803	6.888116552	7.113062973	0.893999615	23.82106529	1.585083397	13.89884027	39.14832476	0.819919182	9.666752476	7.84395096	216.5314337	11.15467286	86.88571422	3.376830121	1.218724483	31.84439094	263.7975567	56.0161176
chr17.trna40-ThrAGT	59.8629356	49.11443307	40.72596602	1.463912793	1.292664627	21.98373276	2.257044872	1.22067233	5.291464266	0.632528139	1.597846791	4.920005059	41.39466919	3.799631098	2.007080982	7.250571635	0.470718634	7.965071067	0.311904263	29.7186974	0.193625894	21.8823023	1.411485951	1.727466518	0	4.911213881	3.700783169	1.272802252	0	0	2.616496846	0	9.987022803	3.315257811	13.67415544	8.087962023	6.562513481	4.508515082	1.966897444	5.951583209	0.895355001	1.373277395	0	0.439331167	4.106707186	9.113124922	11.06112016	11.98479369	4.750906721	0.530272248	0.374242883	0.292872808	0	0	11.17385683	0.364161087	1.148019425	1.813133699	0.510856923	0.326315963	0	17.11353802	1.667973737	0	0.995968437	2.219986121	64.7993458	0.309852024	12.3740925	0	0.812482989	0.289494463	17.46575289	2.417961911
chr6.trna63-IleTAT	3.084374766	1.824569538	3.235568976	0	0	0	0	0.271260518	0	0	0	0.578824125	0	0	0	0.096674288	0	0	0	1.156715767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276271484	0	0	0	0	0	0	0	0	0	0	0	0.569570308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326315963	0	0	1.079277124	0	0	0	0	0	0.178044496	0	0	0	0	0
chr6.trna36-ArgACG	4166.686216	3111.263423	2823.5263	86.66363734	46.53592657	85.89272635	308.2747121	51.94638916	103.1835532	49.02093078	605.0922886	661.0171503	852.5330679	1348.446859	158.024176	604.1176286	508.3761243	216.4542997	255.7614955	1367.682927	871.8005862	1394.863343	590.9421183	110.9215343	1052.220961	349.8908051	326.7791538	253.2876482	418.2133447	393.5287515	705.1459	357.510863	1090.167588	263.9774032	377.9039322	402.409258	372.3419534	392.4077942	563.0243933	735.4613844	517.3872825	160.1012563	180.2438476	89.62355799	529.39189	1196.240039	248.2773053	435.4475042	640.5086062	366.1529875	116.3895367	159.762117	547.415361	191.9333399	2167.728225	517.4729041	387.1121502	226.7811842	324.7772887	74.88951349	270.3818574	670.6426805	82.12317751	127.0874732	77.39260619	652.6759195	247.2954625	275.6133753	121.1592798	550.0615065	300.8218265	106.5339624	201.43835	134.4655485
chr14.trna8-CysGCA	27.02086063	12.47409786	16.88122944	1.610304072	1.661997377	17.29867496	22.38236165	5.289580097	0.56292173	2.530112556	123.4029368	17.6541358	22.27427438	43.48466701	8.697350921	3.673622962	11.61105963	1.816595156	4.36665968	7.563141555	2.517136618	48.43460814	15.84000901	1.727466518	45.9322904	9.291485721	175.5096418	12.54619363	5.37351948	11.79915848	66.1260112	13.05857289	4.05413797	42.9602158	3.263150731	12.06564826	26.57280049	40.91059982	88.67429309	45.4083756	58.19807504	12.24505677	4.203566765	4.173646083	22.026884	7.689199153	2.541068145	13.05010869	38.43915438	10.20774078	8.981829198	19.62247816	5.804698968	11.54959923	42.66381699	46.24845801	2.984850506	94.56189599	20.81741961	0.815789907	2.085636049	6.145745697	0.784928817	3.279676729	2.343455146	22.64385843	1.044028128	17.35171334	3.738934423	65.72758629	5.68738092	1.447472315	0.646879737	0
chr6.trna54-ThrCGT	0.086883796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208805626	0	0.178044496	0	0	0	0	0
chr17.trna37-ProCGG	2251.419812	1664.994176	1730.466694	63.53381521	22.34463141	529.8920503	448.3055377	74.32538187	84.32567521	71.264837	349.436802	293.4638312	633.6341149	439.4906637	246.2019338	593.193434	214.0200721	200.1049433	74.54511882	1147.195107	115.7882844	1215.802064	204.6654629	54.18789708	227.8038961	492.4487432	773.8337606	102.187838	58.18753951	89.29817667	187.5552512	64.86046137	921.2781332	367.993617	345.7385893	477.7201175	853.6646635	917.2323462	178.495943	750.0096989	156.815033	226.1330111	50.95232442	60.07853704	674.1222069	935.3768377	221.8203016	554.3632905	107.5432521	106.9824261	64.55689736	52.1313599	78.52467771	168.6241487	509.1723397	110.7049703	306.7507905	253.2808306	101.277385	61.51055901	87.42986319	577.2273459	72.01721898	31.81286427	68.01878561	327.2259542	168.5757417	244.9380249	81.01024584	260.3777226	55.24884323	66.43897927	93.28005804	109.0769484
chr11.trna9-ProAGG	867.1871701	611.7707189	663.6433323	26.78960411	12.37264714	241.94119	155.5480091	32.14437136	31.69249342	31.5209856	160.6450581	116.6330611	275.2745501	192.0924611	101.2906869	252.7065901	87.55366585	87.47604365	29.00709645	443.8229421	45.50208501	484.7463674	85.47331594	20.00224389	97.26837967	207.3328671	288.476048	40.91150097	28.09583043	38.88359044	76.82986194	27.76027746	392.3614503	150.7060947	163.4683128	200.2102075	366.5325153	370.700129	83.101417	325.5736444	64.20974433	100.8214488	22.80116518	25.59104046	281.3716651	365.3793523	100.7458782	205.8721228	47.72501752	44.54286887	27.50685192	22.69764265	30.63591122	70.34755894	179.7975145	48.06926344	113.883527	104.1854518	43.29512422	31.6526484	38.54255419	227.8653405	26.78569589	12.95472308	25.83659298	128.3151978	61.04084454	97.75831356	31.95898709	112.7620058	24.37448966	28.37045738	34.414002	40.29936518
chr11.trna11-LysTTT	0	0.037236113	0	0	0	0	0.470217682	0.813781553	0.168876519	0.210842713	0	0	0	0.562908311	0.535221595	0	0	0	0	0.177956272	0.193625894	0	0.940990634	0.363677162	0	0	0	0.363657786	0	0	0	0	0	0.276271484	0	0	0	1.168874281	0	0	0	0	0	0.219665583	0	0	0	0	0.431900611	0	0	0	0	0	0.507902583	0.364161087	0	0.278943646	0	0	0	0	0	0	0	0	0.765620627	0	0.178044496	0	0	0	0	1.208980955
chr6.trna62-SerGCT	121.8545242	100.0534357	74.48842489	207.4364428	115.2318182	138.8699184	125.1719469	171.1653867	51.95767572	120.1803464	51.00818601	14.47060311	90.37836107	141.9936214	71.58588835	92.32394549	36.55914721	38.28823636	10.13688854	306.7076346	6.873719225	195.0727193	87.51212898	72.09899729	32.08505579	100.3480458	162.926979	35.82029196	5.834106864	17.16241233	25.45137841	19.80406087	124.4917001	144.3518505	45.83949836	99.97251419	112.1006401	257.9872519	88.51038497	214.9182826	40.16306717	52.9856195	23.69283086	181.5536046	131.9124126	50.40697222	47.98134557	102.4034039	26.34593727	17.23384807	32.18488796	26.65142557	12.25436449	76.22735491	163.5446318	37.50859193	58.08978293	76.98844629	21.2005623	129.5474373	6.590609916	124.8059126	36.79353831	3.935612075	127.6011327	79.47550312	103.149979	40.28076312	88.84420368	60.66234111	35.85081187	136.0623976	99.49010352	36.40375988
chr5.trna24-LysCTT	0	0.05585417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185039158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15.trna3-CysGCA	78.62983558	44.23650227	68.01728694	18.00612735	5.909324008	25.347364	74.10630663	10.85042071	10.6392207	12.54514142	137.6606466	63.52594767	59.52947665	64.59372867	18.46514503	24.84529214	48.48401926	11.73799947	5.926180994	33.09986657	39.6933082	67.64833699	38.89427955	13.81973214	83.08340764	29.6000188	174.7694852	44.00259215	29.78465083	40.09032256	110.8443209	38.31091251	25.70916761	38.81614354	25.32826519	68.01843472	45.83001218	116.553464	149.6481139	158.3782421	117.1635972	17.62372657	12.7380811	20.64856483	52.01829102	31.75354465	10.91164557	17.17820429	63.92129043	39.77041863	14.03410812	23.42982467	28.70101157	30.65893613	208.2400591	104.5142319	9.184155403	110.6011556	65.00654344	12.07369063	25.77846157	45.57306809	17.75901449	25.41749465	12.8890033	80.51149664	51.08777639	50.50587991	30.35658663	143.8770834	19.09335023	15.34320654	28.98021221	17.59738946
chr15.trna7-GlnCTG	6563.810153	5817.826152	7237.967798	633.8742394	210.5196678	942.8979149	626.0478213	316.6966545	508.4871991	373.5078661	655.3630068	1703.479399	2658.819026	3165.937067	364.0844901	767.6905247	844.6261349	429.135671	1118.956543	1934.562632	1211.226778	3504.904371	1324.444318	629.4342474	1465.442706	573.815611	726.8338144	646.947202	498.969666	820.0415143	2208.799065	845.607455	750.0155244	321.4418719	455.9087735	835.4467001	413.4383493	593.6211525	1514.347124	892.4068379	991.5417092	643.0371403	146.8700751	434.4985238	401.2128475	1520.040758	332.5809779	1261.332954	1612.716882	1670.490151	231.2821019	163.8623363	695.757668	237.291766	4468.780879	826.2815056	487.449048	584.2474665	251.5970345	516.2318534	543.6001799	3025.314232	627.5505894	240.0723365	725.4165404	1212.556419	1261.673191	269.2614088	536.626112	913.9149521	803.5456758	738.6451225	802.5190014	619.4012428
chr6.trna135-ThrAGT	225.3765674	192.398996	248.7871188	5.123694775	0.738665501	73.51936857	6.112829861	5.696470874	14.12933543	2.951797982	14.6264437	23.87649514	59.62803539	29.83414047	5.887437546	29.58233227	7.217685715	13.8340708	4.522611811	95.02864918	25.55861796	223.0927405	9.723569886	6.546188909	16.54913404	30.9273739	23.77753186	5.454866796	2.609995176	5.229172508	9.990260685	3.372743991	24.9181163	14.50425292	36.98237495	18.03217763	17.21315012	23.04352153	16.88253639	24.90847788	5.500037861	5.264230015	3.184520276	3.9539805	20.6579816	44.71126915	14.49903589	14.11542368	41.67840896	5.03758636	2.619700183	8.932620657	5.159732416	5.879795971	121.3887174	4.91617467	9.872967059	10.73933037	2.426570384	5.221055407	6.423759032	30.82327842	9.321029705	2.131789874	3.163664447	16.42789729	158.8314792	14.87289715	48.25005851	9.165681758	6.296743162	4.631911409	78.91932789	16.11974607
chr12.trna6-TrpCCA	16.72513077	16.94243142	17.23292172	11.71130234	4.801325757	6.847392171	18.43253312	3.797647249	10.35775984	2.740955269	18.92833891	28.07297004	8.476051311	30.81923002	5.619826749	10.24747458	12.5524969	4.890833111	7.017845914	29.36278486	53.92481139	76.58805805	15.52634546	11.00123414	56.40215071	10.22063429	6.291331387	12.00070695	4.912932096	13.40813463	19.74265802	9.080464591	5.042952109	6.216108396	5.904748941	5.038402572	4.410869717	18.20104237	31.14254286	7.825229775	24.55830859	8.010784805	16.68688625	5.930970749	9.084534079	6.692451114	2.840017339	2.663287488	12.09321711	15.51046327	2.993943066	12.15422155	6.44966552	9.869657523	159.2274599	10.37859097	12.62821368	7.531478442	6.385711536	5.057897426	5.672930054	7.658544638	6.279430538	1.967806037	4.042460126	9.767938931	11.69311503	6.661818515	6.053512876	49.08463783	20.92143696	4.921405872	18.11263263	14.10477781
chr7.trna6-CysGCA	63.77270643	44.03170365	60.84276443	1.756695352	0.923331876	7.32791092	12.50779033	0.813781553	1.013259115	2.4246912	89.47942029	31.83532685	20.40165839	55.72792277	4.683188957	8.797360251	6.903873293	5.0305712	10.76069707	19.04132109	7.841848694	22.01573097	21.0154575	1.727466518	21.61519548	5.840362453	62.72827471	13.09168031	8.751160296	19.97812061	30.20864541	16.25835565	18.58970581	19.20086816	7.769406501	5.436171196	9.574814752	33.7303721	39.17404076	23.47568933	36.96537074	8.811863286	10.31784569	1.427826292	15.80460038	14.808828	1.943169758	19.44199866	82.0611161	12.19626171	15.15683677	7.614693019	14.51174742	9.02968667	55.86928416	62.81778745	3.673662161	40.58630049	24.39341807	1.305263852	6.090057264	10.30594278	1.569857635	18.69415735	2.460627903	43.36372889	6.612178143	9.915264767	5.074268146	23.03480547	6.499863909	3.184439094	3.234398684	1.343312173
chr1.trna126-CysGCA	2.910607174	1.712861199	2.81353824	0	0	0.120129687	0.470217682	0	0	0	0.245822583	1.447060311	0.492793681	3.236722787	0	0	0.156906211	0.279476178	0.155952131	0.266934408	0.193625894	3.202288142	0.784158862	0	1.688687147	0.13273551	4.348420224	0.54548668	0	1.206732117	1.308248423	0.345922461	0	0.552542969	0	0.265179083	0.645493129	2.003784481	0.655632481	3.857507636	0.895355001	0.114439783	0	0.219665583	0.373337017	0.854355461	0	0.133164374	0.863801222	0.397704186	0	0	0.161241638	0	1.015805167	0.364161087	0.229603885	0.697359115	1.277142307	0	0	0.378199735	0	0	0	0.739995374	0.13920375	0.929556072	0.178044496	1.688415061	0.101560374	0	0	0
chr1.trna81-AspGTC	4558.054276	4261.021503	3711.830661	814.2282954	247.4529429	235.4541869	787.7086603	339.3469078	577.7828641	917.1658016	954.6520019	826.5608499	1150.377569	797.0781681	690.1682469	669.6627962	1005.141189	271.6508448	244.2210378	699.2791703	553.7700559	1208.596916	725.6606107	644.4359304	782.3687552	407.8962231	787.9892563	325.110061	499.8908408	478.8044878	944.0796347	616.6932667	1140.597109	259.9714667	557.8433868	307.0773778	749.0947766	2503.728709	253.8936784	1344.727162	392.9329374	373.5314515	122.9224827	1098.327917	1110.55318	1599.922994	412.9983109	839.3350517	1231.996493	522.5833008	600.2855847	536.6894214	300.7156549	293.5698131	804.2637406	575.5565975	1069.954104	989.692056	351.5972772	83.70004449	422.4664382	541.298371	539.6385619	656.9192488	988.9380715	2152.94254	1099.361619	876.7263018	547.6648708	1160.061748	212.1596204	625.7422819	1162.313511	428.7852455
chr1.trna68-GlyGCC	2166.794994	1896.267674	1977.706367	6724.922588	2330.489656	1109.75805	2946.478037	4618.752836	8981.022163	5000.872889	2144.433305	1246.20834	849.4777471	783.7090957	582.5887063	1297.852323	1309.696145	617.3628768	1374.718039	3129.361041	4268.386013	5059.348406	950.086877	5999.127538	2547.55343	1575.968714	2028.029177	1341.715403	617.3406237	1196.407853	985.4678576	1066.219504	1644.496794	1157.577519	936.8350359	635.2364927	1321.001689	4102.915707	1295.529783	1648.257905	4380.84411	250.6231246	919.1799325	5739.751859	1982.668451	986.6381654	309.4124154	807.9082593	694.0642819	926.1204818	614.1325714	850.9419448	856.999306	767.7333597	3521.796512	1217.754674	1258.22929	2173.668361	959.7724439	3236.728036	790.706339	419.4235064	7272.561724	466.5340147	4402.883528	1034.069535	9534.552076	2022.094308	7349.32072	4058.467402	466.1621147	4858.296079	12490.34209	4224.179458
chr6.trna77-GluCTC	7171.692634	9845.600644	7638.474967	2724.195316	895.63192	932.5667618	3158.358124	1065.240053	2422.927712	2310.730713	764.3853225	609.7912152	1327.093383	432.0321286	981.1949893	1420.918692	764.7608734	663.7559223	173.7306744	2045.429389	518.2397044	3779.767436	723.1513024	1802.656771	246.3794548	907.9108904	1654.897714	313.8366697	94.11335547	104.1812061	146.0480967	139.5797129	1244.422594	517.1802185	842.8252173	722.4804109	1112.937737	2038.182781	293.3955354	1925.667812	404.060921	1308.390038	67.38444904	2215.656906	1170.287102	3234.874562	803.1270086	1650.971914	677.2201581	487.3201963	305.1950713	42.61299362	218.9661444	336.8283121	513.743463	302.9820241	1790.451096	647.9860896	66.79454267	576.2739905	412.8725123	1487.270459	1581.729683	150.8651295	2527.00627	2118.458755	3681.243179	670.3648539	2157.187118	234.4484913	227.0889953	1413.456716	3374.642211	1143.830315
chr14.trna3-ProTGG	321.470046	420.2095354	350.3558493	2.195869189	1.661997377	50.57459831	13.07205155	8.002185275	5.347756439	5.271067826	36.99629877	19.9694323	47.50531084	42.49957747	15.78903706	55.39436729	13.65084037	11.59826138	6.082133126	159.5377977	1.452194203	37.22659965	20.54496218	2.909417293	12.15854746	21.76862369	62.54323556	1.636460039	1.53529128	5.4973352	15.69898108	3.113302146	147.1355439	46.5517451	13.82954357	68.2836138	110.4869073	35.56717454	15.57127143	31.1907046	2.30234143	28.72438552	1.019046488	2.086823041	62.84506452	96.96934487	22.12224033	72.30825529	18.35577597	4.639882174	5.613643249	1.025054829	7.094632072	19.73931505	10.41200296	10.74275206	36.27741384	17.43397787	4.214569614	4.568423481	3.837570331	18.34268716	6.37754664	0	3.573769097	18.05588711	5.011335013	9.450486731	1.780444963	9.286282834	21.63235957	1.157977852	6.210045473	4.029936518
chr17.trna15-CysGCA	1502.698698	1044.454352	1435.045179	47.28438321	19.20530303	232.4509447	262.5695534	26.17663997	47.00396449	25.30112556	689.4094346	585.335896	674.9302253	789.9010872	137.8195607	456.6893387	319.6179522	130.7948512	191.3532653	489.5577039	565.2907966	683.4216609	305.6651243	63.82534186	495.2919402	225.252161	585.1863386	273.2888265	230.6007503	335.2033659	846.317798	312.6274238	604.659846	166.039162	410.8462158	269.8197167	435.7078623	708.8387601	410.5898414	900.0116387	614.7251618	59.50868712	156.6783976	48.7657595	423.4886229	529.1308158	75.03624759	200.4123834	302.546378	326.9128411	148.7615461	165.6195732	243.636115	173.4539811	1103.418362	564.9959259	199.9849839	561.6530312	484.0369344	25.28948713	244.1028432	417.2488579	59.75270621	177.5944949	36.96800492	497.128892	201.0102155	362.526868	148.5781322	1006.415977	105.216547	81.34794412	121.0958867	62.06102237
chr17.trna4-ArgTCT	545.0220537	343.7824135	363.7904944	29.42464714	25.29929341	76.88299981	67.99347676	27.3973123	40.9244098	22.66559165	115.4137028	108.6742294	269.1639085	128.9060032	60.48004025	76.56603647	51.77904969	57.43235454	22.92496332	304.5721593	65.54236501	191.4701451	102.8816427	19.82040531	146.0714382	88.26911434	135.2636248	35.45663417	27.32818479	46.79438988	79.08956376	50.07227617	105.8031129	90.06450387	53.45351673	81.54256794	101.1272569	123.0657635	123.914539	135.3434108	74.44237291	30.09766291	49.80589712	46.1297725	154.188188	97.82370033	85.05104557	85.35836397	52.69187455	28.23699723	21.1447229	60.47823494	55.78960675	102.4764441	643.2586217	122.1760446	45.69117313	60.670243	90.16624689	34.10001813	18.18674635	107.7869245	22.46858739	17.5462705	18.33753652	98.41938468	75.30922895	44.46376544	28.22005267	119.395065	55.14728285	23.73854597	30.79147547	20.41834502
chr6.trna59-IleAAT	20.85211109	39.30271729	55.84873406	3.220608145	1.846663753	0.720778123	0.282130609	5.018319579	10.8643894	0.948792209	3.441516165	1.30235428	11.03857845	1.125816622	0	9.184057404	0.313812422	0.698690444	0.467856394	18.15153973	1.064942415	5.73743292	0.313663545	7.000785361	0	1.194619593	4.903537699	0	0	0.804488078	0	0.17296123	7.1194618	0.828814453	2.17543382	0.397768624	2.797136894	0.50094612	0	1.98386107	0	1.373277395	0	7.578462624	1.368902395	4.12938473	5.530560081	0.932150621	3.671155194	0	0	0	0	0	2.031610333	0	1.37762331	0.418415469	0	5.057897426	0.250276326	2.269198411	10.40030683	0	0.995968437	0.147999075	68.97545831	0	1.95848946	0.482404303	0.710922615	0.868483389	14.36073016	10.34350373
chr1.trna119-LysCTT	2156.021403	2500.1071	2222.976563	861.2198961	506.1705346	563.6484924	542.6312046	632.4438972	865.1544075	694.1996326	290.6852046	468.2687168	726.8706793	528.7116309	137.0167284	422.950012	238.0267224	294.8473676	142.2283439	1356.56066	340.8783858	1943.121759	699.6265365	855.7323612	425.7180298	254.4539732	304.0193373	199.6481247	93.34570983	356.1200559	667.5634908	178.3230284	362.894789	247.4011141	215.9895007	265.3116723	321.4555784	375.5426081	215.7030863	397.65393	221.9201323	233.9149163	63.94516715	960.8172614	191.397444	566.5800635	244.6899149	732.1377303	510.0746216	474.4610943	78.96524837	64.28558145	180.2681513	181.8536897	1039.676588	274.9416204	284.2496097	260.5333654	85.44082035	310.9791127	435.3973817	666.7661332	231.5540011	61.00198716	611.7589658	699.8876243	1166.040215	135.8701125	506.9817033	163.1732555	382.5779273	645.1384109	820.76101	579.37054
chr11.trna17-ValTAC	434.5493068	340.9710869	547.5145414	382.2276302	183.1890443	141.6329012	125.7362081	330.9378317	487.6590951	122.6050376	80.13816212	33.42709319	68.99111532	56.29083108	21.00744761	167.246519	14.90609006	28.9257844	22.45710693	437.5054944	85.96989679	414.5628857	14.58535483	398.5901691	37.99546081	100.2153103	219.3639223	18.36471821	3.991757328	7.106311356	16.29363945	5.188836909	143.1802873	85.78229586	35.58388178	33.81033305	83.05344931	236.7805328	24.25840181	216.7919291	56.79108861	14.53385243	6.496421363	218.3475898	95.94761335	58.38095653	23.4675117	66.04952969	13.60486925	5.832994732	8.420464873	8.493311444	4.998490778	17.84938063	293.0597905	12.01731586	51.43127026	58.99658113	8.045996536	207.7001104	6.924311684	46.51856743	403.5515282	2.459757547	171.4823303	21.60786491	598.7153303	31.44998043	330.1835185	50.04944644	4.976458305	314.9699758	674.9543174	500.1151219
chr17.trna41-SerCGA	2046.460936	1530.906933	1304.989374	340.2133331	217.1676573	338.1650695	186.1121584	234.9116084	280.6727748	129.8791112	80.26107342	83.92949806	434.5454678	70.92644716	122.6995507	280.7421337	26.36024348	158.1835166	3.742851154	871.8077759	16.16776212	511.9658166	43.1287374	332.1281678	11.4830726	179.3256744	272.5626804	40.1841854	0.921174768	3.083870966	11.41744078	1.902573533	335.900163	127.7755615	329.889	211.0825499	232.3775266	233.27391	33.76507279	255.8078635	31.08160931	82.05332436	7.897610285	254.7022439	165.8860812	238.6499589	131.986069	170.5835636	6.694459471	6.495835043	22.454573	4.978837743	3.22483276	49.34828761	225.2547957	8.73986608	113.1947153	90.79615677	1.660284999	159.2421899	9.760776711	322.2261744	208.7910654	0.655935346	253.2103285	72.22354846	936.6324344	39.66105907	340.3320548	11.57770327	5.3826998	198.0142127	476.3622382	231.4526873
